Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day_Perc_Change,Trend,Rolling_14,Std_14,Upper_band,Lower_band
2017-11-23,AXISBANK,EQ,540.5,542.4,547.8,535.55,544.5,544.15,539.35,10724159,5784096747.35,71713,7586565,70.74,0.6753006475485712,Slight positive,541.3071428571428,5.290588782954853,551.8883204230525,530.7259652912331
2017-11-24,AXISBANK,EQ,544.15,544.95,547.7,541.05,546.0,545.5,544.82,3947490,2150660944.85,48939,2091351,52.98,0.2480933566112231,Slight or No change,542.092857142857,5.01132782737315,552.1155127976033,532.0702014881108
2017-11-27,AXISBANK,EQ,545.5,544.1,561.85,540.95,559.7,559.4,555.48,9301318,5166656070.4,99672,3843686,41.32,2.5481209899175017,Positive,544.3964285714285,5.026333129158079,554.4490948297447,534.3437623131123
2017-11-28,AXISBANK,EQ,559.4,559.5,565.9,558.0,562.25,562.55,562.24,10113136,5685983691.7,139972,4784098,47.31,0.5631033249910544,Slight positive,545.6607142857142,6.99120817586192,559.643130637438,531.6782979339904
2017-11-29,AXISBANK,EQ,562.55,560.55,562.2,546.8,548.5,549.5,552.42,6387037,3528321714.25,84865,3489394,54.63,-2.319793796107006,Negative,546.3107142857142,6.886725764704035,560.0841658151222,532.5372627563062
2017-11-30,AXISBANK,EQ,549.5,547.15,547.5,534.15,535.8,535.4,537.74,19370807,10416410410.8,129160,13287736,68.6,-2.5659690627843568,Negative,545.6392857142856,7.478177960198091,560.5956416346818,530.6829297938895
2017-12-01,AXISBANK,EQ,535.4,539.4,539.9,531.9,533.75,533.85,535.77,7138045,3824354696.35,49883,4046149,56.68,-0.2895031751961041,Slight or No change,545.3892857142856,7.82697943927631,561.0432445928383,529.735326835733
2017-12-04,AXISBANK,EQ,533.85,536.2,540.85,529.65,537.0,534.95,536.52,4181453,2243444913.9,61534,1819182,43.51,0.2060503886859744,Slight or No change,544.6249999999999,8.307243132443851,561.2394862648875,528.0105137351122
2017-12-05,AXISBANK,EQ,534.95,535.0,537.85,530.75,533.0,533.15,534.29,6167602,3295294400.35,56755,3358904,54.46,-0.33648004486401817,Slight or No change,543.992857142857,8.841877131513899,561.6766114058848,526.3091028798292
2017-12-06,AXISBANK,EQ,533.15,532.2,534.5,529.2,530.95,530.5,531.86,4234770,2252306176.9,53263,2653231,62.65,-0.4970458595142002,Slight or No change,543.1285714285713,9.551413795585603,562.2313990197424,524.0257438374001
2017-12-07,AXISBANK,EQ,530.5,532.9,538.0,529.1,537.9,534.05,532.66,3528298,1879368616.55,55537,1855224,52.58,0.669180018850124,Slight positive,542.5321428571427,9.85624766997389,562.2446381970905,522.819647517195
2017-12-08,AXISBANK,EQ,534.05,536.7,544.5,536.6,543.5,542.5,541.44,6007380,3252618776.2,65869,3303709,54.99,1.5822488531036516,Positive,542.342857142857,9.827509605945073,561.9978763547472,522.6878379309669
2017-12-11,AXISBANK,EQ,542.5,550.0,552.25,542.7,545.2,545.1,547.07,5326031,2913712576.0,96601,2624037,49.27,0.479262672811065,Slight or No change,542.2214285714285,9.77858166303565,561.7785918974998,522.6642652453572
2017-12-12,AXISBANK,EQ,545.1,544.0,544.0,535.1,538.65,538.6,539.24,5232189,2821420078.05,48105,3175546,60.69,-1.1924417538066392,Negative,542.0857142857143,9.81741836211033,561.720551009935,522.4508775614936
2017-12-13,AXISBANK,EQ,538.6,538.0,543.0,533.05,535.6,535.75,537.44,4163419,2237595600.55,41613,2017210,48.45,-0.5291496472335733,Slight negative,541.4857142857143,9.93750526988585,561.3607248254859,521.6107037459426
2017-12-14,AXISBANK,EQ,535.75,537.0,543.4,534.75,542.55,541.45,537.96,3558224,1914192015.3,43686,1599928,44.96,1.0639290713952532,Positive,541.1964285714286,9.870380405063301,560.9371893815552,521.4556677613019
2017-12-15,AXISBANK,EQ,541.45,552.2,552.4,543.05,549.0,547.95,546.86,6059220,3313530926.8,82822,3848290,63.51,1.200480192076836,Positive,540.3785714285715,8.644222487741803,557.6670164040551,523.0901264530879
2017-12-18,AXISBANK,EQ,547.95,537.95,553.8,530.0,548.7,548.65,546.14,5889302,3216385755.4,76615,2837951,48.19,0.127748882197265,Slight or No change,539.3857142857142,6.411750888060809,552.2092160618358,526.5622125095927
2017-12-19,AXISBANK,EQ,548.65,549.25,556.0,545.4,554.0,553.65,549.98,4325512,2378948802.85,71455,2633512,60.88,0.9113278046113172,Slight positive,539.6821428571428,6.985578747645711,553.6533003524343,525.7109853618514
2017-12-20,AXISBANK,EQ,553.65,553.5,557.8,548.6,554.95,554.5,552.34,3534649,1952341438.55,54754,1850569,52.36,0.15352659622505094,Slight or No change,541.0464285714286,7.891340538495591,556.8291096484197,525.2637474944374
2017-12-21,AXISBANK,EQ,554.5,551.8,556.95,545.05,548.05,548.95,550.13,5781370,3180480606.6,77959,3255896,56.32,-1.0009017132551756,Negative,542.1249999999999,7.863957459388676,557.8529149187773,526.3970850812225
2017-12-22,AXISBANK,EQ,548.95,549.9,554.8,547.1,553.5,553.6,551.55,3075576,1696347215.35,39911,1577113,51.28,0.8470716823025803,Slight positive,543.4571428571428,8.13016361702258,559.7174700911879,527.1968156230977
2017-12-26,AXISBANK,EQ,553.6,555.0,557.25,550.3,555.5,555.0,553.77,3272086,1811972346.8,59191,1653548,50.53,0.2528901734103917,Slight or No change,545.0178571428571,8.096499888195956,561.2108569192491,528.8248573664652
