,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day_Perc_Change,Trend
326,AXISBANK,EQ,2018-09-04,631.8,631.0,644.4,622.75,642.75,641.8,634.62,9305124,5905251786.15,109084,2023411,21.75,1.5827793605571294,Positive
327,AXISBANK,EQ,2018-09-05,641.8,641.0,646.65,631.35,637.0,637.65,638.44,8837398,5642182256.7,113081,4041669,45.73,-0.6466188843876508,Slight negative
328,AXISBANK,EQ,2018-09-06,637.65,638.9,643.3,624.6,637.5,638.2,632.73,10026621,6344121074.15,122891,3960442,39.5,0.08625421469459216,Slight or No change
329,AXISBANK,EQ,2018-09-07,638.2,640.0,648.0,632.1,645.0,645.55,642.12,6999943,4494771247.8,96566,2466316,35.23,1.1516765904105108,Positive
330,AXISBANK,EQ,2018-09-10,645.55,644.95,677.95,643.3,651.5,651.75,661.46,32430222,21451226217.35,282777,10335660,31.87,0.9604213461389621,Slight positive
331,AXISBANK,EQ,2018-09-11,651.75,651.65,665.7,647.45,650.5,650.15,656.54,19162102,12580626860.65,213643,5744031,29.98,-0.2454929037207565,Slight or No change
332,AXISBANK,EQ,2018-09-12,650.15,665.0,665.0,630.1,636.0,635.45,639.03,14448365,9232916530.45,176846,3690583,25.54,-2.2610166884564964,Negative
333,AXISBANK,EQ,2018-09-14,635.45,641.8,644.0,632.0,636.65,636.4,636.08,12083354,7685955912.25,232793,5527338,45.74,0.14950035407976792,Slight or No change
334,AXISBANK,EQ,2018-09-17,636.4,633.7,634.0,622.0,624.6,625.95,626.26,6644742,4161308314.4,124798,2699710,40.63,-1.6420490257699427,Negative
335,AXISBANK,EQ,2018-09-18,625.95,624.0,633.05,606.15,609.0,608.6,618.96,10724450,6638023758.8,172753,4960729,46.26,-2.7717868839364224,Negative
336,AXISBANK,EQ,2018-09-19,608.6,611.6,622.5,601.3,610.35,608.8,611.23,9373364,5729271244.8,158522,2479458,26.45,0.032862306933933993,Slight or No change
337,AXISBANK,EQ,2018-09-21,608.8,618.95,634.0,563.4,592.95,599.2,614.65,24788799,15236477668.7,267115,9949476,40.14,-1.576872536136642,Negative
338,AXISBANK,EQ,2018-09-24,599.2,599.6,605.75,587.85,596.4,597.35,597.84,11998797,7173334129.8,158165,5262464,43.86,-0.30874499332443905,Slight or No change
339,AXISBANK,EQ,2018-09-25,597.35,598.8,619.8,589.55,614.0,614.35,608.83,17515392,10663921715.5,191490,6956437,39.72,2.8459027370888013,Positive
340,AXISBANK,EQ,2018-09-26,614.35,619.0,624.35,612.05,617.65,617.45,618.75,8725133,5398700372.7,107346,3230211,37.02,0.5045983559859968,Slight positive
341,AXISBANK,EQ,2018-09-27,617.45,617.35,619.75,597.0,601.0,600.15,605.57,9683836,5864256312.5,120763,4328745,44.7,-2.801846303344413,Negative
342,AXISBANK,EQ,2018-09-28,600.15,598.5,619.8,594.05,616.4,613.25,606.15,16754620,10155864567.5,164850,9152307,54.63,2.1827876364242327,Positive
343,AXISBANK,EQ,2018-10-01,613.25,615.1,617.5,572.5,592.75,593.45,591.59,20117451,11901347717.45,193226,9656902,48.0,-3.2286995515695027,Among top losers
344,AXISBANK,EQ,2018-10-03,593.45,592.6,592.6,569.1,571.95,572.25,581.49,18385327,10690827433.15,237229,10526079,57.25,-3.572331283174668,Among top losers
345,AXISBANK,EQ,2018-10-04,572.25,565.0,590.55,553.8,583.85,586.25,575.76,16877024,9717065465.45,185951,7062890,41.85,2.4464831804281273,Positive
346,AXISBANK,EQ,2018-10-05,586.25,586.0,590.5,565.0,570.65,568.5,578.58,9860010,5704816490.15,123568,2496918,25.32,-3.027718550106606,Among top losers
347,AXISBANK,EQ,2018-10-08,568.5,570.0,574.5,546.1,556.25,556.55,560.66,12918017,7242602080.95,169358,5666384,43.86,-2.1020228671943753,Negative
348,AXISBANK,EQ,2018-10-09,556.55,561.9,563.9,549.15,549.8,552.85,557.39,8053297,4488816245.15,137447,3194914,39.67,-0.6648099901176763,Slight negative
349,AXISBANK,EQ,2018-10-10,552.85,553.95,590.8,552.85,588.8,589.2,577.22,13695001,7905044070.45,168965,6167632,45.04,6.575020349100114,Among top gainers
350,AXISBANK,EQ,2018-10-11,589.2,555.0,585.8,550.1,582.3,580.85,573.67,11223315,6438444202.85,173903,4088255,36.43,-1.4171758316361194,Negative
351,AXISBANK,EQ,2018-10-12,580.85,589.65,602.25,580.75,584.05,584.9,589.39,10689006,6299981749.8,151254,4142010,38.75,0.6972540242747627,Slight positive
352,AXISBANK,EQ,2018-10-15,584.9,585.0,585.0,569.45,577.0,576.55,574.62,5065325,2910644652.7,92284,1529809,30.2,-1.4275944605915636,Negative
353,AXISBANK,EQ,2018-10-16,576.55,577.75,594.35,570.25,587.0,588.85,587.15,13083651,7682027527.5,178892,6594929,50.41,2.1333795854652893,Positive
354,AXISBANK,EQ,2018-10-17,588.85,594.75,598.8,566.6,576.0,576.05,578.18,9609195,5555888341.8,160853,4056881,42.22,-2.173728453765822,Negative
355,AXISBANK,EQ,2018-10-19,576.05,570.4,576.55,554.55,562.55,562.55,566.43,12664549,7173556641.5,243390,7289475,57.56,-2.343546567138266,Negative
356,AXISBANK,EQ,2018-10-22,562.55,567.95,572.0,558.2,562.0,562.05,565.21,10235243,5785062081.65,150141,4582570,44.77,-0.08888098835658775,Slight or No change
357,AXISBANK,EQ,2018-10-23,562.05,557.0,571.4,553.5,566.3,562.75,562.48,9513054,5350868037.85,150834,5018676,52.76,0.12454407970821091,Slight or No change
358,AXISBANK,EQ,2018-10-24,562.75,574.5,576.95,557.25,565.4,564.1,565.98,9759225,5523551212.7,134277,4697963,48.14,0.23989338071968014,Slight or No change
359,AXISBANK,EQ,2018-10-25,564.1,558.0,564.7,552.45,561.2,561.05,558.62,13041860,7285406738.1,148250,8047861,61.71,-0.5406842758376329,Slight negative
360,AXISBANK,EQ,2018-10-26,561.05,562.0,564.0,534.55,535.75,537.7,546.83,9229395,5046929199.2,127572,4529652,49.08,-4.161839408252366,Among top losers
361,AXISBANK,EQ,2018-10-29,537.7,541.35,577.0,538.55,565.0,566.7,564.71,15917739,8988950349.35,202688,5883388,36.96,5.393342012274505,Among top gainers
362,AXISBANK,EQ,2018-10-30,566.7,564.85,571.75,559.0,564.4,562.7,564.56,8522604,4811497766.35,121646,3216793,37.74,-0.7058408328921795,Slight negative
363,AXISBANK,EQ,2018-10-31,562.7,568.3,586.0,558.0,579.5,582.4,572.03,12135088,6941596403.9,143698,4916300,40.51,3.500977430247021,Among top gainers
364,AXISBANK,EQ,2018-11-01,582.4,582.05,608.05,582.05,607.2,602.15,595.52,16048865,9557406152.8,170996,6559330,40.87,3.3911401098901006,Among top gainers
365,AXISBANK,EQ,2018-11-02,602.15,612.45,617.9,605.1,617.3,610.65,611.89,12488669,7641641686.05,170812,4308163,34.5,1.4116084032217868,Positive
366,AXISBANK,EQ,2018-11-05,610.65,628.9,633.0,617.2,623.1,624.4,625.36,24201213,15134573441.5,321522,7264347,30.02,2.251699009252439,Positive
367,AXISBANK,EQ,2018-11-06,624.4,626.0,628.1,600.05,608.1,607.45,610.73,15354794,9377663627.65,217745,4739000,30.86,-2.7146060217808965,Negative
368,AXISBANK,EQ,2018-11-07,607.45,612.9,612.9,604.65,605.0,606.85,608.41,1528117,929722800.05,23863,368965,24.15,-0.0987735616100105,Slight or No change
369,AXISBANK,EQ,2018-11-09,606.85,609.0,623.8,601.0,611.7,613.2,614.49,13927467,8558347857.95,214607,4719349,33.89,1.0463870808272269,Positive
370,AXISBANK,EQ,2018-11-12,613.2,612.55,618.5,604.8,608.0,606.55,611.76,7073703,4327425546.5,118128,2225846,31.47,-1.0844748858447661,Negative
371,AXISBANK,EQ,2018-11-13,606.55,606.45,620.75,604.05,619.0,618.3,613.53,8938939,5484311702.9,140407,3585396,40.11,1.9371857225290556,Positive
372,AXISBANK,EQ,2018-11-14,618.3,622.25,623.3,608.8,610.6,612.7,614.16,9840254,6043457421.2,133448,4300194,43.7,-0.9057092026524161,Slight negative
373,AXISBANK,EQ,2018-11-15,612.7,613.25,632.5,610.75,623.95,626.1,623.5,11005288,6861788982.6,153818,3706722,33.68,2.1870409662151147,Positive
374,AXISBANK,EQ,2018-11-16,626.1,626.6,636.7,616.55,617.55,619.8,625.18,12204545,7629997832.75,167718,4531544,37.13,-1.0062290368950788,Negative
375,AXISBANK,EQ,2018-11-19,619.8,619.8,620.3,608.6,617.6,616.3,613.33,9046876,5548693657.1,112115,3713578,41.05,-0.564698289770893,Slight negative
376,AXISBANK,EQ,2018-11-20,616.3,614.7,619.6,609.55,609.95,612.65,614.03,6658508,4088506964.15,71945,2902630,43.59,-0.5922440369949711,Slight negative
377,AXISBANK,EQ,2018-11-21,612.65,610.9,628.65,610.2,625.75,626.85,621.53,7842430,4874268991.5,137450,2136888,27.25,2.3177997225169333,Positive
378,AXISBANK,EQ,2018-11-22,626.85,625.8,629.4,612.1,614.6,614.55,620.68,6946666,4311641631.95,151160,2669276,38.43,-1.9621919119406694,Negative
379,AXISBANK,EQ,2018-11-26,614.55,618.65,634.75,616.5,632.35,631.05,624.82,9528169,5953392195.85,119357,3817167,40.06,2.6848913839394584,Positive
380,AXISBANK,EQ,2018-11-27,631.05,629.9,638.7,623.0,624.0,625.25,629.49,11251342,7082572933.55,129919,4151117,36.89,-0.9191030821646407,Slight negative
381,AXISBANK,EQ,2018-11-28,625.25,630.0,631.8,622.5,626.6,627.95,627.69,9035388,5671447239.65,127060,4268446,47.24,0.43182726909236635,Slight or No change
382,AXISBANK,EQ,2018-11-29,627.95,632.0,636.2,621.5,629.5,631.4,630.54,19643832,12386127145.1,134057,11241459,57.23,0.5494067999044505,Slight positive
383,AXISBANK,EQ,2018-11-30,631.4,633.0,635.25,624.0,624.45,625.75,627.45,8984998,5637624533.15,103581,5443079,60.58,-0.8948368704466247,Slight negative
384,AXISBANK,EQ,2018-12-03,625.75,632.0,633.0,621.6,625.0,624.8,625.49,5914250,3699308298.35,79187,3061724,51.77,-0.15181781861766108,Slight or No change
385,AXISBANK,EQ,2018-12-04,624.8,624.95,627.55,618.6,623.8,623.25,621.49,8382005,5209304970.45,76682,5103926,60.89,-0.24807938540332142,Slight or No change
386,AXISBANK,EQ,2018-12-05,623.25,620.9,623.95,613.4,614.9,614.95,618.57,9728083,6017456517.45,101498,5878113,60.42,-1.3317288407541095,Negative
387,AXISBANK,EQ,2018-12-06,614.95,610.25,613.85,598.25,598.95,600.05,606.31,7519849,4559387205.6,123704,3472233,46.17,-2.4229612163590653,Negative
388,AXISBANK,EQ,2018-12-07,600.05,602.4,609.5,592.35,604.5,603.95,601.99,12262327,7381747100.85,153706,5785798,47.18,0.6499458378468548,Slight positive
389,AXISBANK,EQ,2018-12-10,603.95,595.0,601.5,585.3,590.55,590.3,593.22,11643401,6907079048.75,109164,7321589,62.88,-2.2601208709330356,Negative
390,AXISBANK,EQ,2018-12-11,590.3,581.0,616.65,580.5,603.9,604.25,600.21,16429956,9861356118.45,198852,9158903,55.75,2.363205149923786,Positive
391,AXISBANK,EQ,2018-12-12,604.25,604.75,622.0,603.0,622.0,619.95,612.52,7232578,4430070605.2,105740,3186085,44.05,2.5982623086470813,Positive
392,AXISBANK,EQ,2018-12-13,619.95,624.8,625.9,616.15,618.9,619.1,620.32,7419355,4602360155.0,71867,4203760,56.66,-0.1371078312767171,Slight or No change
393,AXISBANK,EQ,2018-12-14,619.1,619.1,623.0,611.3,620.3,620.25,616.1,4165047,2566075819.85,81978,1647512,39.56,0.18575351316427735,Slight or No change
394,AXISBANK,EQ,2018-12-17,620.25,622.55,624.5,616.15,616.5,617.15,618.64,4843342,2996295236.35,73481,2652520,54.77,-0.4997984683595358,Slight or No change
395,AXISBANK,EQ,2018-12-18,617.15,617.65,621.8,613.85,618.8,619.4,618.37,8492688,5251635397.5,102617,5640935,66.42,0.3645791136676735,Slight or No change
396,AXISBANK,EQ,2018-12-19,619.4,624.25,651.65,619.15,640.0,641.65,638.19,16759139,10695487241.3,165568,7360460,43.92,3.5921859864384897,Among top gainers
397,AXISBANK,EQ,2018-12-20,641.65,636.95,646.9,629.0,633.3,632.95,635.05,11004125,6988207460.75,130935,4218429,38.33,-1.3558793734902097,Negative
398,AXISBANK,EQ,2018-12-21,632.95,633.3,637.85,616.65,621.65,620.85,626.98,10715457,6718416631.8,117567,5703725,53.23,-1.9116833873133787,Negative
399,AXISBANK,EQ,2018-12-24,620.85,626.0,627.15,613.5,614.2,615.0,620.15,6191605,3839729714.1,87541,2962317,47.84,-0.9422565837158725,Slight negative
400,AXISBANK,EQ,2018-12-26,615.0,611.0,623.65,603.45,618.95,619.5,615.75,6519211,4014215612.7,99749,2002212,30.71,0.7317073170731714,Slight positive
401,AXISBANK,EQ,2018-12-27,619.5,623.55,626.0,615.6,616.4,617.55,620.32,12304812,7632920006.95,127552,7870110,63.96,-0.31476997578693267,Slight or No change
402,AXISBANK,EQ,2018-12-28,617.55,623.9,628.0,620.0,625.8,625.05,624.53,6372911,3980057102.6,69467,3181174,49.92,1.2144765606023844,Positive
403,AXISBANK,EQ,2018-12-31,625.05,630.4,631.95,618.8,619.9,619.9,624.28,6030093,3764458568.95,98328,2678399,44.42,-0.8239340852731702,Slight negative
404,AXISBANK,EQ,2019-01-01,619.9,621.9,630.2,621.9,628.0,627.3,624.79,12179223,7609460130.1,61276,1364047,11.2,1.1937409259557885,Positive
405,AXISBANK,EQ,2019-01-02,627.3,623.0,628.5,617.5,619.45,620.05,623.31,12386281,7720545780.25,170903,7783918,62.84,-1.155746851586159,Negative
406,AXISBANK,EQ,2019-01-03,620.05,621.4,622.0,603.65,609.0,607.95,611.77,13228602,8092834256.45,212633,8198959,61.98,-1.9514555277799994,Negative
407,AXISBANK,EQ,2019-01-04,607.95,612.0,624.75,609.5,620.0,619.6,617.88,8381367,5178678150.75,126230,2980044,35.56,1.916276009540252,Positive
408,AXISBANK,EQ,2019-01-07,619.6,626.0,640.7,624.2,637.4,637.45,635.95,11735286,7463059201.6,151307,4799071,40.89,2.8808908973531278,Positive
409,AXISBANK,EQ,2019-01-08,637.45,636.0,653.75,630.6,652.15,650.9,641.05,11879875,7615619639.7,121549,5248930,44.18,2.109969409365431,Positive
410,AXISBANK,EQ,2019-01-09,650.9,652.35,672.05,652.35,671.2,670.1,663.81,18003387,11950794758.85,226139,7304764,40.57,2.949761868182521,Positive
411,AXISBANK,EQ,2019-01-10,670.1,668.9,668.9,654.6,665.2,663.25,661.18,12751327,8430913484.55,128303,5284830,41.45,-1.022235487240719,Negative
412,AXISBANK,EQ,2019-01-11,663.25,665.0,668.5,658.2,666.0,666.5,663.36,8330315,5526028013.9,112565,3213759,38.58,0.4900113079532531,Slight or No change
413,AXISBANK,EQ,2019-01-14,666.5,663.0,663.0,652.55,658.35,659.2,657.41,6856244,4507335979.65,116097,2490029,36.32,-1.0952738184546118,Negative
414,AXISBANK,EQ,2019-01-15,659.2,661.3,664.25,655.05,660.5,660.6,660.44,5467484,3610956493.65,90847,2058889,37.66,0.21237864077670032,Slight or No change
415,AXISBANK,EQ,2019-01-16,660.6,660.7,670.4,660.7,662.75,664.0,665.96,6598151,4394097680.95,107170,2180381,33.05,0.51468362095064,Slight positive
416,AXISBANK,EQ,2019-01-17,664.0,669.9,680.0,665.6,674.9,676.65,671.64,10448209,7017405683.55,127666,4210912,40.3,1.9051204819277023,Positive
417,AXISBANK,EQ,2019-01-18,676.65,674.9,676.05,661.45,664.25,664.6,667.73,7037386,4699045283.25,145520,2378639,33.8,-1.7808320401980327,Negative
418,AXISBANK,EQ,2019-01-21,664.6,661.55,664.5,656.5,658.85,660.3,661.04,6157956,4070642711.6,117196,3114635,50.58,-0.6470057177249577,Slight negative
419,AXISBANK,EQ,2019-01-22,660.3,656.35,663.6,653.85,659.4,661.6,658.72,7951640,5237905158.05,140331,4280253,53.83,0.1968802059669983,Slight or No change
420,AXISBANK,EQ,2019-01-23,661.6,659.5,667.0,658.6,659.85,661.6,663.91,7596006,5043100578.8,116021,3514776,46.27,0.0,Slight or No change
421,AXISBANK,EQ,2019-01-24,661.6,665.0,665.55,655.0,663.25,663.65,660.2,7013582,4630368102.55,98142,4068641,58.01,0.30985489721886417,Slight or No change
422,AXISBANK,EQ,2019-01-25,663.65,665.2,676.85,665.2,668.25,669.75,671.5,6628922,4451294115.4,138347,2534962,38.24,0.9191591953590095,Slight positive
423,AXISBANK,EQ,2019-01-28,669.75,669.0,674.45,650.35,658.5,656.3,658.0,7792690,5127554137.65,141171,3639856,46.71,-2.008212019410238,Negative
424,AXISBANK,EQ,2019-01-29,656.3,658.5,671.0,649.55,669.35,660.75,657.21,8302420,5456398539.1,139965,3007226,36.22,0.6780435776321925,Slight positive
425,AXISBANK,EQ,2019-01-30,660.75,687.05,703.35,683.75,691.0,690.95,692.68,46912230,32495142522.5,450032,21685605,46.23,4.570563753310641,Among top gainers
426,AXISBANK,EQ,2019-01-31,690.95,697.25,726.85,689.05,720.8,722.7,712.13,35239544,25095269694.65,386855,13997883,39.72,4.595122657211093,Among top gainers
427,AXISBANK,EQ,2019-02-01,722.7,720.75,726.4,705.4,717.3,717.25,717.16,13792059,9891122544.65,208032,6105419,44.27,-0.7541165075411693,Slight negative
428,AXISBANK,EQ,2019-02-04,717.25,711.3,724.5,708.0,721.5,720.5,715.99,8195956,5868240288.65,157232,3781849,46.14,0.45311955385152203,Slight or No change
429,AXISBANK,EQ,2019-02-05,720.5,722.0,731.6,719.5,730.0,729.5,727.26,8665426,6301993950.55,123392,2998629,34.6,1.2491325468424685,Positive
430,AXISBANK,EQ,2019-02-06,729.5,731.3,734.5,715.6,726.1,725.75,726.0,8077340,5864174252.95,123421,2476347,30.66,-0.5140507196710109,Slight negative
431,AXISBANK,EQ,2019-02-07,725.75,726.25,733.8,724.0,730.0,730.15,729.42,7203465,5254385372.9,108863,2376555,32.99,0.6062693765070515,Slight positive
432,AXISBANK,EQ,2019-02-08,730.15,727.0,732.8,716.25,721.15,719.4,722.97,7341956,5307992203.55,143642,2923492,39.82,-1.4723002122851492,Negative
433,AXISBANK,EQ,2019-02-11,719.4,719.9,719.9,705.3,713.3,710.85,711.04,7234953,5144337214.25,139946,3682456,50.9,-1.1884904086738923,Negative
434,AXISBANK,EQ,2019-02-12,710.85,701.0,713.4,700.0,703.45,705.6,706.66,15856819,11205301753.55,200620,6385618,40.27,-0.738552437223039,Slight negative
435,AXISBANK,EQ,2019-02-13,705.6,700.0,707.45,695.05,699.35,697.5,702.75,11399689,8011167259.2,123170,6386260,56.02,-1.1479591836734748,Negative
436,AXISBANK,EQ,2019-02-14,697.5,706.0,706.4,692.6,697.0,695.0,697.73,10383603,7244910836.45,116597,5360642,51.63,-0.35842293906810374,Slight or No change
437,AXISBANK,EQ,2019-02-15,695.0,700.0,704.0,681.7,685.3,686.6,689.75,10866440,7495156929.35,160260,5617790,51.7,-1.20863309352518,Negative
438,AXISBANK,EQ,2019-02-18,686.6,686.0,697.7,680.7,692.4,693.3,689.27,7135564,4918348739.6,151109,2878264,40.34,0.9758228954267256,Slight positive
439,AXISBANK,EQ,2019-02-19,693.3,693.3,705.4,689.65,691.7,693.05,700.08,6816325,4771982897.05,136098,2489188,36.52,-0.03605942593394307,Slight or No change
440,AXISBANK,EQ,2019-02-20,693.05,697.6,703.0,695.3,699.6,700.35,699.96,5772687,4040656199.4,101908,2655455,46.0,1.0533150566337302,Positive
441,AXISBANK,EQ,2019-02-21,700.35,700.5,706.5,695.1,697.0,697.2,699.91,6674353,4671469808.8,128858,3247608,48.66,-0.4497751124437732,Slight or No change
442,AXISBANK,EQ,2019-02-22,697.2,697.45,704.45,691.2,702.0,702.05,699.22,9822278,6867926969.6,132234,5865788,59.72,0.695639701663775,Slight positive
443,AXISBANK,EQ,2019-02-25,702.05,702.9,705.8,696.1,704.5,703.7,700.98,11428024,8010769041.45,171807,7611491,66.6,0.2350259952994982,Slight or No change
444,AXISBANK,EQ,2019-02-26,703.7,694.0,715.6,693.05,709.9,710.15,704.99,9166951,6462629204.85,147809,4609488,50.28,0.9165837714935288,Slight positive
445,AXISBANK,EQ,2019-02-27,710.15,714.95,727.8,713.05,717.0,718.2,720.08,13284424,9565829897.4,217326,5836075,43.93,1.1335633316905014,Positive
446,AXISBANK,EQ,2019-02-28,718.2,723.45,723.45,706.4,709.55,709.55,710.06,26230891,18625530651.2,236844,20151933,76.83,-1.2043998886104301,Negative
447,AXISBANK,EQ,2019-03-01,709.55,713.5,714.95,699.55,702.45,702.4,705.25,7713824,5440212645.85,116741,3785838,49.08,-1.0076809245296303,Negative
448,AXISBANK,EQ,2019-03-05,702.4,705.7,733.9,700.7,733.85,732.05,719.06,11298428,8124261898.4,230184,5375962,47.58,4.22124145785876,Among top gainers
449,AXISBANK,EQ,2019-03-06,732.05,733.9,733.9,712.55,719.2,720.6,721.27,10510670,7580982553.2,188198,4759503,45.28,-1.5641008127860068,Negative
450,AXISBANK,EQ,2019-03-07,720.6,720.75,739.45,720.75,734.25,733.75,730.16,11263734,8224338081.05,188476,4417852,39.22,1.8248681654177146,Positive
451,AXISBANK,EQ,2019-03-08,733.75,732.0,737.25,728.4,732.3,733.4,733.09,7744794,5677654298.0,116121,2994463,38.66,-0.0477001703577562,Slight or No change
452,AXISBANK,EQ,2019-03-11,733.4,733.3,744.9,730.6,736.6,734.5,738.39,9421608,6956807669.05,173686,4058187,43.07,0.14998636487593142,Slight or No change
453,AXISBANK,EQ,2019-03-12,734.5,738.7,749.0,738.55,742.6,742.55,743.7,8131901,6047668123.3,142354,4317539,53.09,1.0959836623553265,Positive
454,AXISBANK,EQ,2019-03-13,742.55,743.6,751.0,736.5,738.25,738.0,742.61,12333789,9159172127.95,154046,5969166,48.4,-0.6127533499427629,Slight negative
455,AXISBANK,EQ,2019-03-14,738.0,740.0,749.7,737.4,741.3,740.6,743.02,7100875,5276074192.35,117682,3053248,43.0,0.3523035230352356,Slight or No change
456,AXISBANK,EQ,2019-03-15,740.6,742.95,748.95,731.7,736.5,735.1,739.7,14560368,10770337681.2,155385,9011499,61.89,-0.7426411018093493,Slight negative
457,AXISBANK,EQ,2019-03-18,735.1,741.0,756.0,740.25,754.4,751.6,748.39,9823043,7351454663.25,125832,2474319,25.19,2.244592572439119,Positive
458,AXISBANK,EQ,2019-03-19,751.6,755.0,763.0,749.05,761.2,760.9,755.0,8818172,6657687790.2,137174,2761653,31.32,1.237360298030854,Positive
459,AXISBANK,EQ,2019-03-20,760.9,760.75,767.0,754.35,754.5,755.75,760.04,9758274,7416645779.45,129227,4690728,48.07,-0.676830069654355,Slight negative
460,AXISBANK,EQ,2019-03-22,755.75,764.7,765.9,735.55,760.5,757.05,761.25,10355078,7882815844.15,157763,3424843,33.07,0.17201455507773744,Slight or No change
461,AXISBANK,EQ,2019-03-25,757.05,752.7,755.0,741.15,745.35,745.7,746.5,7130411,5322863606.55,132196,4197763,58.87,-1.4992404728881747,Negative
462,AXISBANK,EQ,2019-03-26,745.7,747.4,760.95,741.65,760.7,757.1,748.08,7300104,5461029861.55,91613,3490791,47.82,1.5287649188681751,Positive
463,AXISBANK,EQ,2019-03-27,757.1,761.3,770.0,755.85,760.5,759.3,763.68,7456768,5694555717.25,126211,2153100,28.87,0.29058248580107193,Slight or No change
464,AXISBANK,EQ,2019-03-28,759.3,761.1,787.65,757.15,775.8,780.7,775.22,16643818,12902686178.2,175012,10598619,63.68,2.8183853549321958,Positive
465,AXISBANK,EQ,2019-03-29,780.7,777.0,781.35,767.6,775.2,777.25,774.91,9661906,7487120154.75,139573,5328520,55.15,-0.44191110541822454,Slight or No change
466,AXISBANK,EQ,2019-04-01,777.25,780.95,783.0,760.6,762.5,765.6,773.8,6021202,4659182514.7,133059,2504426,41.59,-1.4988742360887763,Negative
467,AXISBANK,EQ,2019-04-02,765.6,769.15,774.95,761.0,769.6,767.4,767.54,6592678,5060127916.75,134601,2621860,39.77,0.23510971786833146,Slight or No change
468,AXISBANK,EQ,2019-04-03,767.4,770.0,772.75,758.7,761.2,761.5,765.37,5591613,4279676453.7,88359,2352445,42.07,-0.768829814959604,Slight negative
469,AXISBANK,EQ,2019-04-04,761.5,763.0,771.9,760.0,762.1,762.15,765.19,7009879,5363913730.85,176090,3084385,44.0,0.0853578463558824,Slight or No change
470,AXISBANK,EQ,2019-04-05,762.15,763.95,768.75,756.1,764.0,762.2,762.23,5343947,4073316210.55,124812,1913964,35.82,0.006560388375009829,Slight or No change
471,AXISBANK,EQ,2019-04-08,762.2,764.3,768.0,748.55,755.0,754.6,755.77,4918795,3717494937.25,109471,1820994,37.02,-0.9971136184728446,Slight negative
472,AXISBANK,EQ,2019-04-09,754.6,755.0,766.0,751.0,765.55,763.4,756.66,5483424,4149089499.05,151206,2689006,49.04,1.1661807580174877,Positive
473,AXISBANK,EQ,2019-04-10,763.4,761.25,767.9,758.0,760.5,760.85,762.81,5933250,4525937365.9,97354,2897970,48.84,-0.3340319622740284,Slight or No change
474,AXISBANK,EQ,2019-04-11,760.85,760.5,761.35,747.0,751.25,752.3,753.92,5365803,4045363079.0,118983,2320339,43.24,-1.1237431819675403,Negative
475,AXISBANK,EQ,2019-04-12,752.3,753.4,766.75,751.6,762.2,764.35,759.61,4671869,3548778411.9,87209,1500857,32.13,1.6017546191678944,Positive
476,AXISBANK,EQ,2019-04-15,764.35,764.0,770.2,760.0,763.2,762.85,765.61,3707106,2838198197.1,56024,1268229,34.21,-0.19624517563943122,Slight or No change
477,AXISBANK,EQ,2019-04-16,762.85,765.1,776.0,765.1,775.0,771.1,771.42,7088601,5468303631.5,143014,3433223,48.43,1.0814708002883977,Positive
478,AXISBANK,EQ,2019-04-18,771.1,778.4,779.0,769.0,770.05,771.2,773.41,6098041,4716255977.55,105977,2296796,37.66,0.012968486577613625,Slight or No change
479,AXISBANK,EQ,2019-04-22,771.2,768.9,768.9,750.55,755.05,755.5,756.86,4185156,3167581907.5,126082,1531017,36.58,-2.0357883817427425,Negative
480,AXISBANK,EQ,2019-04-23,755.5,757.45,759.3,749.0,753.1,753.25,754.35,5098170,3845787603.75,120551,1790023,35.11,-0.297816015883523,Slight or No change
481,AXISBANK,EQ,2019-04-24,753.25,754.7,755.7,738.35,750.9,752.85,747.73,7825049,5850993024.45,122901,3424580,43.76,-0.05310321938267748,Slight or No change
482,AXISBANK,EQ,2019-04-25,752.85,754.0,758.55,738.55,741.3,740.9,747.98,10282068,7690814958.5,134676,4787136,46.56,-1.5873015873015928,Negative
483,AXISBANK,EQ,2019-04-26,740.9,762.0,765.15,747.25,757.4,759.9,756.85,23294204,17630317108.15,237793,8979081,38.55,2.564448643541639,Positive
484,AXISBANK,EQ,2019-04-30,759.9,759.95,769.7,755.8,765.0,766.85,764.69,12434805,9508770904.25,163833,6203595,49.89,0.9145940255296914,Slight positive
485,AXISBANK,EQ,2019-05-02,766.85,765.4,767.8,748.05,751.95,752.35,759.27,7033021,5339931628.35,118878,3653935,51.95,-1.8908521875203754,Negative
486,AXISBANK,EQ,2019-05-03,752.35,754.15,763.8,753.45,754.9,757.3,758.82,5970814,4530760324.75,139633,2636170,44.15,0.6579384594935789,Slight positive
487,AXISBANK,EQ,2019-05-06,757.3,746.0,753.4,744.1,748.0,747.45,748.59,5909936,4424131033.5,110405,3340102,56.52,-1.3006734451340152,Negative
488,AXISBANK,EQ,2019-05-07,747.45,751.85,755.5,740.0,744.85,741.85,748.48,5071941,3796225620.5,141094,2404026,47.4,-0.749213994247111,Slight negative
489,AXISBANK,EQ,2019-05-08,741.85,741.9,744.75,733.35,735.1,735.5,737.58,6739894,4971211170.4,118950,3373685,50.06,-0.8559681876390113,Slight negative
